,path,plate_pattern
66324,train/RPE-04/Plate4/M02_s2,3
66325,train/RPE-04/Plate4/M04_s2,3
66326,train/RPE-04/Plate4/M05_s2,3
66327,train/RPE-04/Plate4/M06_s2,3
66328,train/RPE-04/Plate4/M08_s2,3
66329,train/RPE-04/Plate4/M09_s2,3
66330,train/RPE-04/Plate4/M10_s2,3
66331,train/RPE-04/Plate4/M12_s2,3
66332,train/RPE-04/Plate4/M13_s2,3
66333,train/RPE-04/Plate4/M14_s2,3
66334,train/RPE-04/Plate4/M16_s2,3
66335,train/RPE-04/Plate4/M17_s2,3
66336,train/RPE-04/Plate4/M18_s2,3
66337,train/RPE-04/Plate4/M20_s2,3
66338,train/RPE-04/Plate4/M21_s2,3
66339,train/RPE-04/Plate4/M23_s2,3
66340,train/RPE-04/Plate4/N02_s2,3
66341,train/RPE-04/Plate4/N03_s2,3
66342,train/RPE-04/Plate4/N04_s2,3
66343,train/RPE-04/Plate4/N05_s2,3
66344,train/RPE-04/Plate4/N06_s2,3
66345,train/RPE-04/Plate4/N07_s2,3
66346,train/RPE-04/Plate4/N08_s2,3
66347,train/RPE-04/Plate4/N09_s2,3
66348,train/RPE-04/Plate4/N10_s2,3
66349,train/RPE-04/Plate4/N11_s2,3
66350,train/RPE-04/Plate4/N12_s2,3
66351,train/RPE-04/Plate4/N13_s2,3
66352,train/RPE-04/Plate4/N14_s2,3
66353,train/RPE-04/Plate4/N15_s2,3
66354,train/RPE-04/Plate4/N16_s2,3
66355,train/RPE-04/Plate4/N17_s2,3
66356,train/RPE-04/Plate4/N18_s2,3
66357,train/RPE-04/Plate4/N19_s2,3
66358,train/RPE-04/Plate4/N20_s2,3
66359,train/RPE-04/Plate4/N21_s2,3
66360,train/RPE-04/Plate4/N22_s2,3
66361,train/RPE-04/Plate4/N23_s2,3
66362,train/RPE-04/Plate4/O02_s2,3
66363,train/RPE-04/Plate4/O03_s2,3
66364,train/RPE-04/Plate4/O04_s2,3
66365,train/RPE-04/Plate4/O05_s2,3
66366,train/RPE-04/Plate4/O06_s2,3
66367,train/RPE-04/Plate4/O07_s2,3
66368,train/RPE-04/Plate4/O08_s2,3
66369,train/RPE-04/Plate4/O09_s2,3
66370,train/RPE-04/Plate4/O10_s2,3
66371,train/RPE-04/Plate4/O11_s2,3
66372,train/RPE-04/Plate4/O12_s2,3
66373,train/RPE-04/Plate4/O13_s2,3
66374,train/RPE-04/Plate4/O14_s2,3
66375,train/RPE-04/Plate4/O15_s2,3
66376,train/RPE-04/Plate4/O16_s2,3
66377,train/RPE-04/Plate4/O17_s2,3
66378,train/RPE-04/Plate4/O18_s2,3
66379,train/RPE-04/Plate4/O19_s2,3
66380,train/RPE-04/Plate4/O20_s2,3
66381,train/RPE-04/Plate4/O21_s2,3
66382,train/RPE-04/Plate4/O22_s2,3
66383,train/RPE-04/Plate4/O23_s2,3
66384,train/RPE-05/Plate1/B03_s2,0
66385,train/RPE-05/Plate1/B04_s2,0
66386,train/RPE-05/Plate1/B05_s2,0
66387,train/RPE-05/Plate1/B06_s2,0
66388,train/RPE-05/Plate1/B07_s2,0
66389,train/RPE-05/Plate1/B08_s2,0
66390,train/RPE-05/Plate1/B09_s2,0
66391,train/RPE-05/Plate1/B10_s2,0
66392,train/RPE-05/Plate1/B11_s2,0
66393,train/RPE-05/Plate1/B12_s2,0
66394,train/RPE-05/Plate1/B13_s2,0
66395,train/RPE-05/Plate1/B14_s2,0
66396,train/RPE-05/Plate1/B15_s2,0
66397,train/RPE-05/Plate1/B16_s2,0
66398,train/RPE-05/Plate1/B17_s2,0
66399,train/RPE-05/Plate1/B18_s2,0
66400,train/RPE-05/Plate1/B19_s2,0
66401,train/RPE-05/Plate1/B20_s2,0
66402,train/RPE-05/Plate1/B21_s2,0
66403,train/RPE-05/Plate1/B22_s2,0
66404,train/RPE-05/Plate1/B23_s2,0
66405,train/RPE-05/Plate1/C02_s2,0
66406,train/RPE-05/Plate1/C04_s2,0
66407,train/RPE-05/Plate1/C05_s2,0
66408,train/RPE-05/Plate1/C06_s2,0
66409,train/RPE-05/Plate1/C08_s2,0
66410,train/RPE-05/Plate1/C09_s2,0
66411,train/RPE-05/Plate1/C10_s2,0
66412,train/RPE-05/Plate1/C12_s2,0
66413,train/RPE-05/Plate1/C13_s2,0
66414,train/RPE-05/Plate1/C14_s2,0
66415,train/RPE-05/Plate1/C16_s2,0
66416,train/RPE-05/Plate1/C17_s2,0
66417,train/RPE-05/Plate1/C18_s2,0
66418,train/RPE-05/Plate1/C20_s2,0
66419,train/RPE-05/Plate1/C21_s2,0
66420,train/RPE-05/Plate1/C23_s2,0
66421,train/RPE-05/Plate1/D02_s2,0
66422,train/RPE-05/Plate1/D03_s2,0
66423,train/RPE-05/Plate1/D04_s2,0
66424,train/RPE-05/Plate1/D05_s2,0
66425,train/RPE-05/Plate1/D06_s2,0
66426,train/RPE-05/Plate1/D07_s2,0
66427,train/RPE-05/Plate1/D08_s2,0
66428,train/RPE-05/Plate1/D09_s2,0
66429,train/RPE-05/Plate1/D10_s2,0
66430,train/RPE-05/Plate1/D11_s2,0
66431,train/RPE-05/Plate1/D12_s2,0
66432,train/RPE-05/Plate1/D13_s2,0
66433,train/RPE-05/Plate1/D14_s2,0
66434,train/RPE-05/Plate1/D15_s2,0
66435,train/RPE-05/Plate1/D16_s2,0
66436,train/RPE-05/Plate1/D17_s2,0
66437,train/RPE-05/Plate1/D18_s2,0
66438,train/RPE-05/Plate1/D19_s2,0
66439,train/RPE-05/Plate1/D20_s2,0
66440,train/RPE-05/Plate1/D21_s2,0
66441,train/RPE-05/Plate1/D22_s2,0
66442,train/RPE-05/Plate1/D23_s2,0
66443,train/RPE-05/Plate1/E02_s2,0
66444,train/RPE-05/Plate1/E03_s2,0
66445,train/RPE-05/Plate1/E04_s2,0
66446,train/RPE-05/Plate1/E05_s2,0
66447,train/RPE-05/Plate1/E06_s2,0
66448,train/RPE-05/Plate1/E07_s2,0
66449,train/RPE-05/Plate1/E08_s2,0
66450,train/RPE-05/Plate1/E09_s2,0
66451,train/RPE-05/Plate1/E10_s2,0
66452,train/RPE-05/Plate1/E11_s2,0
66453,train/RPE-05/Plate1/E12_s2,0
66454,train/RPE-05/Plate1/E13_s2,0
66455,train/RPE-05/Plate1/E14_s2,0
66456,train/RPE-05/Plate1/E15_s2,0
66457,train/RPE-05/Plate1/E16_s2,0
66458,train/RPE-05/Plate1/E17_s2,0
66459,train/RPE-05/Plate1/E18_s2,0
66460,train/RPE-05/Plate1/E19_s2,0
66461,train/RPE-05/Plate1/E20_s2,0
66462,train/RPE-05/Plate1/E21_s2,0
66463,train/RPE-05/Plate1/E22_s2,0
66464,train/RPE-05/Plate1/E23_s2,0
66465,train/RPE-05/Plate1/F02_s2,0
66466,train/RPE-05/Plate1/F04_s2,0
66467,train/RPE-05/Plate1/F05_s2,0
66468,train/RPE-05/Plate1/F06_s2,0
66469,train/RPE-05/Plate1/F08_s2,0
66470,train/RPE-05/Plate1/F09_s2,0
66471,train/RPE-05/Plate1/F10_s2,0
66472,train/RPE-05/Plate1/F12_s2,0
66473,train/RPE-05/Plate1/F13_s2,0
66474,train/RPE-05/Plate1/F14_s2,0
66475,train/RPE-05/Plate1/F16_s2,0
66476,train/RPE-05/Plate1/F17_s2,0
66477,train/RPE-05/Plate1/F18_s2,0
66478,train/RPE-05/Plate1/F20_s2,0
66479,train/RPE-05/Plate1/F21_s2,0
66480,train/RPE-05/Plate1/F23_s2,0
66481,train/RPE-05/Plate1/G02_s2,0
66482,train/RPE-05/Plate1/G03_s2,0
66483,train/RPE-05/Plate1/G04_s2,0
66484,train/RPE-05/Plate1/G05_s2,0
66485,train/RPE-05/Plate1/G06_s2,0
66486,train/RPE-05/Plate1/G07_s2,0
66487,train/RPE-05/Plate1/G08_s2,0
66488,train/RPE-05/Plate1/G09_s2,0
66489,train/RPE-05/Plate1/G10_s2,0
66490,train/RPE-05/Plate1/G11_s2,0
66491,train/RPE-05/Plate1/G12_s2,0
66492,train/RPE-05/Plate1/G13_s2,0
66493,train/RPE-05/Plate1/G14_s2,0
66494,train/RPE-05/Plate1/G15_s2,0
66495,train/RPE-05/Plate1/G16_s2,0
66496,train/RPE-05/Plate1/G17_s2,0
66497,train/RPE-05/Plate1/G18_s2,0
66498,train/RPE-05/Plate1/G19_s2,0
66499,train/RPE-05/Plate1/G20_s2,0
66500,train/RPE-05/Plate1/G21_s2,0
66501,train/RPE-05/Plate1/G22_s2,0
66502,train/RPE-05/Plate1/G23_s2,0
66503,train/RPE-05/Plate1/H02_s2,0
66504,train/RPE-05/Plate1/H04_s2,0
66505,train/RPE-05/Plate1/H05_s2,0
66506,train/RPE-05/Plate1/H06_s2,0
66507,train/RPE-05/Plate1/H08_s2,0
66508,train/RPE-05/Plate1/H09_s2,0
66509,train/RPE-05/Plate1/H10_s2,0
66510,train/RPE-05/Plate1/H12_s2,0
66511,train/RPE-05/Plate1/H13_s2,0
66512,train/RPE-05/Plate1/H14_s2,0
66513,train/RPE-05/Plate1/H16_s2,0
66514,train/RPE-05/Plate1/H17_s2,0
66515,train/RPE-05/Plate1/H18_s2,0
66516,train/RPE-05/Plate1/H20_s2,0
66517,train/RPE-05/Plate1/H21_s2,0
66518,train/RPE-05/Plate1/H23_s2,0
66519,train/RPE-05/Plate1/I02_s2,0
66520,train/RPE-05/Plate1/I03_s2,0
66521,train/RPE-05/Plate1/I04_s2,0
66522,train/RPE-05/Plate1/I05_s2,0
66523,train/RPE-05/Plate1/I06_s2,0
66524,train/RPE-05/Plate1/I07_s2,0
66525,train/RPE-05/Plate1/I08_s2,0
66526,train/RPE-05/Plate1/I09_s2,0
66527,train/RPE-05/Plate1/I10_s2,0
66528,train/RPE-05/Plate1/I11_s2,0
66529,train/RPE-05/Plate1/I12_s2,0
66530,train/RPE-05/Plate1/I13_s2,0
66531,train/RPE-05/Plate1/I14_s2,0
66532,train/RPE-05/Plate1/I15_s2,0
66533,train/RPE-05/Plate1/I16_s2,0
66534,train/RPE-05/Plate1/I17_s2,0
66535,train/RPE-05/Plate1/I18_s2,0
66536,train/RPE-05/Plate1/I19_s2,0
66537,train/RPE-05/Plate1/I20_s2,0
66538,train/RPE-05/Plate1/I21_s2,0
66539,train/RPE-05/Plate1/I22_s2,0
66540,train/RPE-05/Plate1/I23_s2,0
66541,train/RPE-05/Plate1/J02_s2,0
66542,train/RPE-05/Plate1/J04_s2,0
66543,train/RPE-05/Plate1/J05_s2,0
66544,train/RPE-05/Plate1/J06_s2,0
66545,train/RPE-05/Plate1/J08_s2,0
66546,train/RPE-05/Plate1/J09_s2,0
66547,train/RPE-05/Plate1/J10_s2,0
66548,train/RPE-05/Plate1/J12_s2,0
66549,train/RPE-05/Plate1/J13_s2,0
66550,train/RPE-05/Plate1/J14_s2,0
66551,train/RPE-05/Plate1/J16_s2,0
66552,train/RPE-05/Plate1/J17_s2,0
66553,train/RPE-05/Plate1/J18_s2,0
66554,train/RPE-05/Plate1/J20_s2,0
66555,train/RPE-05/Plate1/J21_s2,0
66556,train/RPE-05/Plate1/J23_s2,0
66557,train/RPE-05/Plate1/K02_s2,0
66558,train/RPE-05/Plate1/K03_s2,0
66559,train/RPE-05/Plate1/K04_s2,0
66560,train/RPE-05/Plate1/K05_s2,0
66561,train/RPE-05/Plate1/K06_s2,0
66562,train/RPE-05/Plate1/K07_s2,0
66563,train/RPE-05/Plate1/K08_s2,0
66564,train/RPE-05/Plate1/K09_s2,0
66565,train/RPE-05/Plate1/K10_s2,0
66566,train/RPE-05/Plate1/K11_s2,0
66567,train/RPE-05/Plate1/K12_s2,0
66568,train/RPE-05/Plate1/K13_s2,0
66569,train/RPE-05/Plate1/K14_s2,0
66570,train/RPE-05/Plate1/K15_s2,0
66571,train/RPE-05/Plate1/K16_s2,0
66572,train/RPE-05/Plate1/K17_s2,0
66573,train/RPE-05/Plate1/K18_s2,0
66574,train/RPE-05/Plate1/K19_s2,0
66575,train/RPE-05/Plate1/K20_s2,0
66576,train/RPE-05/Plate1/K21_s2,0
66577,train/RPE-05/Plate1/K22_s2,0
66578,train/RPE-05/Plate1/K23_s2,0
66579,train/RPE-05/Plate1/L02_s2,0
66580,train/RPE-05/Plate1/L03_s2,0
66581,train/RPE-05/Plate1/L04_s2,0
66582,train/RPE-05/Plate1/L05_s2,0
66583,train/RPE-05/Plate1/L06_s2,0
66584,train/RPE-05/Plate1/L07_s2,0
66585,train/RPE-05/Plate1/L08_s2,0
66586,train/RPE-05/Plate1/L09_s2,0
66587,train/RPE-05/Plate1/L10_s2,0
66588,train/RPE-05/Plate1/L11_s2,0
66589,train/RPE-05/Plate1/L12_s2,0
66590,train/RPE-05/Plate1/L13_s2,0
66591,train/RPE-05/Plate1/L14_s2,0
66592,train/RPE-05/Plate1/L15_s2,0
66593,train/RPE-05/Plate1/L16_s2,0
66594,train/RPE-05/Plate1/L17_s2,0
66595,train/RPE-05/Plate1/L18_s2,0
66596,train/RPE-05/Plate1/L19_s2,0
66597,train/RPE-05/Plate1/L20_s2,0
66598,train/RPE-05/Plate1/L21_s2,0
66599,train/RPE-05/Plate1/L22_s2,0
66600,train/RPE-05/Plate1/L23_s2,0
66601,train/RPE-05/Plate1/M02_s2,0
66602,train/RPE-05/Plate1/M04_s2,0
66603,train/RPE-05/Plate1/M05_s2,0
66604,train/RPE-05/Plate1/M06_s2,0
66605,train/RPE-05/Plate1/M08_s2,0
66606,train/RPE-05/Plate1/M09_s2,0
66607,train/RPE-05/Plate1/M10_s2,0
66608,train/RPE-05/Plate1/M12_s2,0
66609,train/RPE-05/Plate1/M13_s2,0
66610,train/RPE-05/Plate1/M14_s2,0
66611,train/RPE-05/Plate1/M16_s2,0
66612,train/RPE-05/Plate1/M17_s2,0
66613,train/RPE-05/Plate1/M18_s2,0
66614,train/RPE-05/Plate1/M20_s2,0
66615,train/RPE-05/Plate1/M21_s2,0
66616,train/RPE-05/Plate1/M23_s2,0
66617,train/RPE-05/Plate1/N02_s2,0
66618,train/RPE-05/Plate1/N03_s2,0
66619,train/RPE-05/Plate1/N04_s2,0
66620,train/RPE-05/Plate1/N05_s2,0
66621,train/RPE-05/Plate1/N06_s2,0
66622,train/RPE-05/Plate1/N07_s2,0
66623,train/RPE-05/Plate1/N08_s2,0
66624,train/RPE-05/Plate1/N09_s2,0
66625,train/RPE-05/Plate1/N10_s2,0
66626,train/RPE-05/Plate1/N11_s2,0
66627,train/RPE-05/Plate1/N12_s2,0
66628,train/RPE-05/Plate1/N13_s2,0
66629,train/RPE-05/Plate1/N14_s2,0
66630,train/RPE-05/Plate1/N15_s2,0
66631,train/RPE-05/Plate1/N16_s2,0
66632,train/RPE-05/Plate1/N17_s2,0
66633,train/RPE-05/Plate1/N18_s2,0
66634,train/RPE-05/Plate1/N19_s2,0
66635,train/RPE-05/Plate1/N20_s2,0
66636,train/RPE-05/Plate1/N21_s2,0
66637,train/RPE-05/Plate1/N22_s2,0
66638,train/RPE-05/Plate1/N23_s2,0
66639,train/RPE-05/Plate1/O02_s2,0
66640,train/RPE-05/Plate1/O03_s2,0
66641,train/RPE-05/Plate1/O04_s2,0
66642,train/RPE-05/Plate1/O05_s2,0
66643,train/RPE-05/Plate1/O06_s2,0
66644,train/RPE-05/Plate1/O07_s2,0
66645,train/RPE-05/Plate1/O08_s2,0
66646,train/RPE-05/Plate1/O09_s2,0
66647,train/RPE-05/Plate1/O10_s2,0
66648,train/RPE-05/Plate1/O11_s2,0
66649,train/RPE-05/Plate1/O12_s2,0
66650,train/RPE-05/Plate1/O13_s2,0
66651,train/RPE-05/Plate1/O14_s2,0
66652,train/RPE-05/Plate1/O15_s2,0
66653,train/RPE-05/Plate1/O16_s2,0
66654,train/RPE-05/Plate1/O17_s2,0
66655,train/RPE-05/Plate1/O18_s2,0
66656,train/RPE-05/Plate1/O19_s2,0
66657,train/RPE-05/Plate1/O20_s2,0
66658,train/RPE-05/Plate1/O21_s2,0
66659,train/RPE-05/Plate1/O22_s2,0
66660,train/RPE-05/Plate1/O23_s2,0
66661,train/RPE-05/Plate2/B03_s2,1
66662,train/RPE-05/Plate2/B04_s2,1
66663,train/RPE-05/Plate2/B05_s2,1
66664,train/RPE-05/Plate2/B06_s2,1
66665,train/RPE-05/Plate2/B07_s2,1
66666,train/RPE-05/Plate2/B08_s2,1
66667,train/RPE-05/Plate2/B09_s2,1
66668,train/RPE-05/Plate2/B10_s2,1
66669,train/RPE-05/Plate2/B11_s2,1
66670,train/RPE-05/Plate2/B12_s2,1
66671,train/RPE-05/Plate2/B13_s2,1
66672,train/RPE-05/Plate2/B14_s2,1
66673,train/RPE-05/Plate2/B15_s2,1
66674,train/RPE-05/Plate2/B16_s2,1
66675,train/RPE-05/Plate2/B17_s2,1
66676,train/RPE-05/Plate2/B18_s2,1
66677,train/RPE-05/Plate2/B19_s2,1
66678,train/RPE-05/Plate2/B20_s2,1
66679,train/RPE-05/Plate2/B21_s2,1
66680,train/RPE-05/Plate2/B22_s2,1
66681,train/RPE-05/Plate2/B23_s2,1
66682,train/RPE-05/Plate2/C02_s2,1
66683,train/RPE-05/Plate2/C04_s2,1
66684,train/RPE-05/Plate2/C05_s2,1
66685,train/RPE-05/Plate2/C06_s2,1
66686,train/RPE-05/Plate2/C08_s2,1
66687,train/RPE-05/Plate2/C09_s2,1
66688,train/RPE-05/Plate2/C10_s2,1
66689,train/RPE-05/Plate2/C12_s2,1
66690,train/RPE-05/Plate2/C13_s2,1
66691,train/RPE-05/Plate2/C14_s2,1
66692,train/RPE-05/Plate2/C16_s2,1
66693,train/RPE-05/Plate2/C17_s2,1
66694,train/RPE-05/Plate2/C18_s2,1
66695,train/RPE-05/Plate2/C20_s2,1
66696,train/RPE-05/Plate2/C21_s2,1
66697,train/RPE-05/Plate2/C23_s2,1
66698,train/RPE-05/Plate2/D02_s2,1
66699,train/RPE-05/Plate2/D03_s2,1
66700,train/RPE-05/Plate2/D04_s2,1
66701,train/RPE-05/Plate2/D05_s2,1
66702,train/RPE-05/Plate2/D06_s2,1
66703,train/RPE-05/Plate2/D07_s2,1
66704,train/RPE-05/Plate2/D08_s2,1
66705,train/RPE-05/Plate2/D09_s2,1
66706,train/RPE-05/Plate2/D10_s2,1
66707,train/RPE-05/Plate2/D11_s2,1
66708,train/RPE-05/Plate2/D12_s2,1
66709,train/RPE-05/Plate2/D13_s2,1
66710,train/RPE-05/Plate2/D14_s2,1
66711,train/RPE-05/Plate2/D15_s2,1
66712,train/RPE-05/Plate2/D16_s2,1
66713,train/RPE-05/Plate2/D17_s2,1
66714,train/RPE-05/Plate2/D18_s2,1
66715,train/RPE-05/Plate2/D19_s2,1
66716,train/RPE-05/Plate2/D20_s2,1
66717,train/RPE-05/Plate2/D21_s2,1
66718,train/RPE-05/Plate2/D22_s2,1
66719,train/RPE-05/Plate2/D23_s2,1
66720,train/RPE-05/Plate2/E02_s2,1
66721,train/RPE-05/Plate2/E03_s2,1
66722,train/RPE-05/Plate2/E04_s2,1
66723,train/RPE-05/Plate2/E05_s2,1
66724,train/RPE-05/Plate2/E06_s2,1
66725,train/RPE-05/Plate2/E07_s2,1
66726,train/RPE-05/Plate2/E08_s2,1
66727,train/RPE-05/Plate2/E09_s2,1
66728,train/RPE-05/Plate2/E10_s2,1
66729,train/RPE-05/Plate2/E11_s2,1
66730,train/RPE-05/Plate2/E12_s2,1
66731,train/RPE-05/Plate2/E13_s2,1
66732,train/RPE-05/Plate2/E14_s2,1
66733,train/RPE-05/Plate2/E15_s2,1
66734,train/RPE-05/Plate2/E16_s2,1
66735,train/RPE-05/Plate2/E17_s2,1
66736,train/RPE-05/Plate2/E18_s2,1
66737,train/RPE-05/Plate2/E19_s2,1
66738,train/RPE-05/Plate2/E20_s2,1
66739,train/RPE-05/Plate2/E21_s2,1
66740,train/RPE-05/Plate2/E22_s2,1
66741,train/RPE-05/Plate2/E23_s2,1
66742,train/RPE-05/Plate2/F02_s2,1
66743,train/RPE-05/Plate2/F04_s2,1
66744,train/RPE-05/Plate2/F05_s2,1
66745,train/RPE-05/Plate2/F06_s2,1
66746,train/RPE-05/Plate2/F08_s2,1
66747,train/RPE-05/Plate2/F09_s2,1
66748,train/RPE-05/Plate2/F10_s2,1
66749,train/RPE-05/Plate2/F12_s2,1
66750,train/RPE-05/Plate2/F13_s2,1
66751,train/RPE-05/Plate2/F14_s2,1
66752,train/RPE-05/Plate2/F16_s2,1
66753,train/RPE-05/Plate2/F17_s2,1
66754,train/RPE-05/Plate2/F18_s2,1
66755,train/RPE-05/Plate2/F20_s2,1
66756,train/RPE-05/Plate2/F21_s2,1
66757,train/RPE-05/Plate2/F23_s2,1
66758,train/RPE-05/Plate2/G02_s2,1
66759,train/RPE-05/Plate2/G03_s2,1
66760,train/RPE-05/Plate2/G04_s2,1
66761,train/RPE-05/Plate2/G05_s2,1
66762,train/RPE-05/Plate2/G06_s2,1
66763,train/RPE-05/Plate2/G07_s2,1
66764,train/RPE-05/Plate2/G08_s2,1
66765,train/RPE-05/Plate2/G09_s2,1
66766,train/RPE-05/Plate2/G10_s2,1
66767,train/RPE-05/Plate2/G11_s2,1
66768,train/RPE-05/Plate2/G12_s2,1
66769,train/RPE-05/Plate2/G13_s2,1
66770,train/RPE-05/Plate2/G14_s2,1
66771,train/RPE-05/Plate2/G15_s2,1
66772,train/RPE-05/Plate2/G16_s2,1
66773,train/RPE-05/Plate2/G17_s2,1
66774,train/RPE-05/Plate2/G18_s2,1
66775,train/RPE-05/Plate2/G19_s2,1
66776,train/RPE-05/Plate2/G20_s2,1
66777,train/RPE-05/Plate2/G21_s2,1
66778,train/RPE-05/Plate2/G22_s2,1
66779,train/RPE-05/Plate2/G23_s2,1
66780,train/RPE-05/Plate2/H02_s2,1
66781,train/RPE-05/Plate2/H04_s2,1
66782,train/RPE-05/Plate2/H05_s2,1
66783,train/RPE-05/Plate2/H06_s2,1
66784,train/RPE-05/Plate2/H08_s2,1
66785,train/RPE-05/Plate2/H09_s2,1
66786,train/RPE-05/Plate2/H10_s2,1
66787,train/RPE-05/Plate2/H12_s2,1
66788,train/RPE-05/Plate2/H13_s2,1
66789,train/RPE-05/Plate2/H14_s2,1
66790,train/RPE-05/Plate2/H16_s2,1
66791,train/RPE-05/Plate2/H17_s2,1
66792,train/RPE-05/Plate2/H18_s2,1
66793,train/RPE-05/Plate2/H20_s2,1
66794,train/RPE-05/Plate2/H21_s2,1
66795,train/RPE-05/Plate2/H23_s2,1
66796,train/RPE-05/Plate2/I02_s2,1
66797,train/RPE-05/Plate2/I03_s2,1
66798,train/RPE-05/Plate2/I04_s2,1
66799,train/RPE-05/Plate2/I05_s2,1
66800,train/RPE-05/Plate2/I06_s2,1
66801,train/RPE-05/Plate2/I07_s2,1
66802,train/RPE-05/Plate2/I08_s2,1
66803,train/RPE-05/Plate2/I09_s2,1
66804,train/RPE-05/Plate2/I10_s2,1
66805,train/RPE-05/Plate2/I11_s2,1
66806,train/RPE-05/Plate2/I12_s2,1
66807,train/RPE-05/Plate2/I13_s2,1
66808,train/RPE-05/Plate2/I14_s2,1
66809,train/RPE-05/Plate2/I15_s2,1
66810,train/RPE-05/Plate2/I16_s2,1
66811,train/RPE-05/Plate2/I17_s2,1
66812,train/RPE-05/Plate2/I18_s2,1
66813,train/RPE-05/Plate2/I19_s2,1
66814,train/RPE-05/Plate2/I20_s2,1
66815,train/RPE-05/Plate2/I21_s2,1
66816,train/RPE-05/Plate2/I22_s2,1
66817,train/RPE-05/Plate2/I23_s2,1
66818,train/RPE-05/Plate2/J02_s2,1
66819,train/RPE-05/Plate2/J04_s2,1
66820,train/RPE-05/Plate2/J05_s2,1
66821,train/RPE-05/Plate2/J06_s2,1
66822,train/RPE-05/Plate2/J08_s2,1
66823,train/RPE-05/Plate2/J09_s2,1
66824,train/RPE-05/Plate2/J10_s2,1
66825,train/RPE-05/Plate2/J12_s2,1
66826,train/RPE-05/Plate2/J13_s2,1
66827,train/RPE-05/Plate2/J14_s2,1
66828,train/RPE-05/Plate2/J16_s2,1
66829,train/RPE-05/Plate2/J17_s2,1
66830,train/RPE-05/Plate2/J18_s2,1
66831,train/RPE-05/Plate2/J20_s2,1
66832,train/RPE-05/Plate2/J21_s2,1
66833,train/RPE-05/Plate2/J23_s2,1
66834,train/RPE-05/Plate2/K02_s2,1
66835,train/RPE-05/Plate2/K03_s2,1
66836,train/RPE-05/Plate2/K04_s2,1
66837,train/RPE-05/Plate2/K05_s2,1
66838,train/RPE-05/Plate2/K06_s2,1
66839,train/RPE-05/Plate2/K07_s2,1
66840,train/RPE-05/Plate2/K08_s2,1
66841,train/RPE-05/Plate2/K09_s2,1
66842,train/RPE-05/Plate2/K10_s2,1
66843,train/RPE-05/Plate2/K11_s2,1
66844,train/RPE-05/Plate2/K12_s2,1
66845,train/RPE-05/Plate2/K13_s2,1
66846,train/RPE-05/Plate2/K14_s2,1
66847,train/RPE-05/Plate2/K15_s2,1
66848,train/RPE-05/Plate2/K16_s2,1
66849,train/RPE-05/Plate2/K17_s2,1
66850,train/RPE-05/Plate2/K18_s2,1
66851,train/RPE-05/Plate2/K19_s2,1
66852,train/RPE-05/Plate2/K20_s2,1
66853,train/RPE-05/Plate2/K21_s2,1
66854,train/RPE-05/Plate2/K22_s2,1
66855,train/RPE-05/Plate2/K23_s2,1
66856,train/RPE-05/Plate2/L02_s2,1
66857,train/RPE-05/Plate2/L03_s2,1
66858,train/RPE-05/Plate2/L04_s2,1
66859,train/RPE-05/Plate2/L05_s2,1
66860,train/RPE-05/Plate2/L06_s2,1
66861,train/RPE-05/Plate2/L07_s2,1
66862,train/RPE-05/Plate2/L08_s2,1
66863,train/RPE-05/Plate2/L09_s2,1
66864,train/RPE-05/Plate2/L10_s2,1
66865,train/RPE-05/Plate2/L11_s2,1
66866,train/RPE-05/Plate2/L12_s2,1
66867,train/RPE-05/Plate2/L13_s2,1
66868,train/RPE-05/Plate2/L14_s2,1
66869,train/RPE-05/Plate2/L15_s2,1
66870,train/RPE-05/Plate2/L16_s2,1
66871,train/RPE-05/Plate2/L17_s2,1
66872,train/RPE-05/Plate2/L18_s2,1
66873,train/RPE-05/Plate2/L19_s2,1
66874,train/RPE-05/Plate2/L20_s2,1
66875,train/RPE-05/Plate2/L21_s2,1
66876,train/RPE-05/Plate2/L22_s2,1
66877,train/RPE-05/Plate2/L23_s2,1
66878,train/RPE-05/Plate2/M02_s2,1
66879,train/RPE-05/Plate2/M04_s2,1
66880,train/RPE-05/Plate2/M05_s2,1
66881,train/RPE-05/Plate2/M06_s2,1
66882,train/RPE-05/Plate2/M08_s2,1
66883,train/RPE-05/Plate2/M09_s2,1
66884,train/RPE-05/Plate2/M10_s2,1
66885,train/RPE-05/Plate2/M12_s2,1
66886,train/RPE-05/Plate2/M13_s2,1
66887,train/RPE-05/Plate2/M14_s2,1
66888,train/RPE-05/Plate2/M16_s2,1
66889,train/RPE-05/Plate2/M17_s2,1
66890,train/RPE-05/Plate2/M18_s2,1
66891,train/RPE-05/Plate2/M20_s2,1
66892,train/RPE-05/Plate2/M21_s2,1
66893,train/RPE-05/Plate2/M23_s2,1
66894,train/RPE-05/Plate2/N02_s2,1
66895,train/RPE-05/Plate2/N03_s2,1
66896,train/RPE-05/Plate2/N04_s2,1
66897,train/RPE-05/Plate2/N05_s2,1
66898,train/RPE-05/Plate2/N06_s2,1
66899,train/RPE-05/Plate2/N07_s2,1
66900,train/RPE-05/Plate2/N08_s2,1
66901,train/RPE-05/Plate2/N09_s2,1
66902,train/RPE-05/Plate2/N10_s2,1
66903,train/RPE-05/Plate2/N11_s2,1
66904,train/RPE-05/Plate2/N12_s2,1
66905,train/RPE-05/Plate2/N13_s2,1
